14 202375 DRN,0,Drain and Site Service,SFD - Detached,Building Permit Related (DR),11,TRUMAN,RD, ,M2L,11129979,N2502,15-02-02,15-02-02,,Inspection,Drain - Proposed construction of a new two storey single family detached dwelling (485.51m2) with integral at grade garage and finished basement area (114.49m2),Sfd - Detached,Sfd - Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202375 HVA,0,Mechanical(MS),SFD - Detached,Building Permit Related(MS),11,TRUMAN,RD, ,M2L,11129979,N2502,15-02-02,15-03-09,,Permit Issued,HVAC - Proposed construction of a new two storey single family detached dwelling (485.51m2) with integral at grade garage and finished basement area (114.49m2),Sfd - Detached,Sfd - Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202375 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),11,TRUMAN,RD, ,M2L,11129979,N2502,15-02-02,15-02-02,,Permit Issued,Plumbing  - Proposed construction of a new two storey single family detached dwelling (485.51m2) with integral at grade garage and finished basement area (114.49m2),Sfd - Detached,Sfd - Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202378 FSU,0,Fire/Security Upgrade,Nursing Home Facility,Fire Alarm,1035,EGLINTON,AVE,W,M6C,58642,S2102,14-08-06,14-08-15,,Permit Issued,To replace the fire alarm panel on the ground floor.,Old Age Home,Old Age Home,,,10000,0,0,0,0,0,0,0,0
14 202383 DEM,0,Demolition Folder (DM),SFD - Detached,Demolition,11,TRUMAN,RD, ,M2L,11129979,N2502,14-08-06,14-10-06,,Permit Issued,Demolish existing one storey single family detached dwelling (92.9m2),Sfd - Detached,Sfd - Detached,0,1,0,0,0,0,0,0,0,0,92.9
14 202396 BLD,0,Small Residential Projects,SFD - Detached,Accessory Building(s),6,CRAGMUIR,CRT, ,M4A,3735327,N3406,14-08-06,,,Refusal Notice,Proposal to construct extension to shed at rear,Sfd-Detached,Sfd-Detached,0,0,1000,0,0,0,0,0,0,0,0
14 202397 DEM,0,Demolition Folder (DM),SFD - Detached,Demolition,45,TAUNTON,RD, ,M4S,876722,S2205,14-08-06,14-09-08,,Permit Issued,Proposal to demolish existing two storey dwelling.,Residential,Residential,0,0,0,0,0,0,0,0,0,0,100
14 202424 FSU,0,Fire/Security Upgrade,Multiple Unit Building,Sprinklers,678,YONGE,ST, ,M4Y,9941914,S2707,14-08-06,14-08-12,,Permit Issued,Re-routing of existing wet-pipe splrinkler system installation,Commecial/Retail,Commecial/Retail,,,20000,0,0,0,0,0,0,0,0
14 202431 BLD,0,Small Residential Projects,SFD - Detached,Addition(s) ,263,RUMSEY,RD, ,M4G,33228,N2603,14-08-06,14-09-10,,Inspection,Proposal for a two storey rear addition to single family dwelling,Sfd,Sfd,0,0,300000,0,0,62,0,0,0,10,0
14 202431 HVA,0,Mechanical(MS),SFD - Detached,Building Permit Related(MS),263,RUMSEY,RD, ,M4G,33228,N2603,14-12-01,14-12-02,,Inspection,HVAC - Proposal for a two storey rear addition to single family dwelling,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202431 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),263,RUMSEY,RD, ,M4G,33228,N2603,14-11-24,14-11-24,,Inspection,Plumbing - Proposal for a two storey rear addition to single family dwelling,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202435 BLD,1,Small Residential Projects,SFD - Detached,Underpinning,257,HEATH,ST,E,M4T,818866,S2701,14-08-13,14-08-14,,Revision Issued,"REVISION: submission of underpin detail as per inspectors request.
Proposal for basement underpinning in existing detached single family dwelling.",Sfd,Sfd,,,0,0,0,0,0,0,0,0,0
14 202435 BLD,0,Small Residential Projects,SFD - Detached,Underpinning,257,HEATH,ST,E,M4T,818866,S2701,14-08-06,14-08-07,,Inspection,Proposal for basement underpinning in existing detached single family dwelling.,Sfd,Sfd,0,0,20000,0,0,0,0,0,0,0,0
14 202451 BLD,0,Small Residential Projects,SFD - Detached,Addition(s) ,18,HIGH PARK,BLVD, ,M6R,820391,S1402,14-08-06,14-08-13,,Inspection,Proposed one storey rear addition (13m2) and interior alterations (84m2) to existing single family detcahed dwelling with new wood deck in rear yard.,Sfd - Detached,Sfd - Detached,0,0,"250,000",0,0,13,0,0,0,84,0
14 202451 DRN,0,Drain and Site Service,SFD - Detached,Building Permit Related (DR),18,HIGH PARK,BLVD, ,M6R,820391,S1402,14-10-07,14-10-08,,Inspection,Drain - Proposed one storey rear addition (13m2) and interior alterations (84m2) to existing single family detcahed dwelling with new wood deck in rear yard.,Sfd - Detached,Sfd - Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202451 HVA,0,Mechanical(MS),SFD - Detached,Building Permit Related(MS),18,HIGH PARK,BLVD, ,M6R,820391,S1402,15-01-12,15-01-23,,Inspection,HVAC - Proposed one storey rear addition (13m2) and interior alterations (84m2) to existing single family detcahed dwelling with new wood deck in rear yard.,Sfd - Detached,Sfd - Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202451 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),18,HIGH PARK,BLVD, ,M6R,820391,S1402,14-08-06,14-08-13,,Inspection,Plumbing - Proposed one storey rear addition (13m2) and interior alterations (84m2) to existing single family detcahed dwelling with new wood deck in rear yard.,Sfd - Detached,Sfd - Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202470 DRN,0,Drain and Site Service,SFD - Detached,Building Permit Related (DR),110,VICTORIA PARK,AVE, ,M4E,394669,E3601,14-08-06,14-08-27,,Inspection,Drain - To underpin the basement of the existing sfd.,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202471 BLD,0,New Houses,SFD - Detached,New Building,20,ANETA,CRCL, ,M2M,482575,N2401,14-08-06,14-08-21,,Inspection,"Proposal to construct a two storey detached single family dwelling, with integral garage at grade and finished basement, existing house to be demolished",Sfd,Sfd,1,0,"750,000",0,0,407,0,0,0,0,0
14 202471 BLD,1,New Houses,SFD - Detached,New Building,20,ANETA,CRCL, ,M2M,482575,N2401,14-10-03,14-10-16,,Revision Issued,"Revision #1 to interior changes and walkout
Proposal to construct a two storey detached single family dwelling, with integral garage at grade and finished basement, existing house to be demolished",Sfd,Sfd,1,0,0,0,0,1,0,0,0,0,0
14 202471 DRN,0,Drain and Site Service,SFD - Detached,Building Permit Related (DR),20,ANETA,CRCL, ,M2M,482575,N2401,14-08-06,14-08-21,,Inspection,"Drain - Proposal to construct a two storey detached single family dwelling, with integral garage at grade and finished basement, existing house to be demolished",Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202471 HVA,0,Mechanical(MS),SFD - Detached,Building Permit Related(MS),20,ANETA,CRCL, ,M2M,482575,N2401,14-08-06,14-08-21,,Inspection,"HVAC - Proposal to construct a two storey detached single family dwelling, with integral garage at grade and finished basement, existing house to be demolished",Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202471 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),20,ANETA,CRCL, ,M2M,482575,N2401,14-08-06,14-08-21,,Inspection,"Plumbing  - Proposal to construct a two storey detached single family dwelling, with integral garage at grade and finished basement, existing house to be demolished",Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202482 BLD,0,Small Residential Projects,SFD - Detached,Garage,191,WANLESS,AVE, ,M4N,7808353,N2506,14-08-06,14-08-29,,Inspection,To construct a detached garage in the rear yard of the existing single family detached dwelling.,Sfd,Sfd,0,0,15000,0,0,0,0,0,0,0,0
14 202484 DEM,0,Demolition Folder (DM),SFD - Detached,Demolition,20,ANETA,CRCL, ,M2M,482575,N2401,14-08-06,14-08-21,,Permit Issued,Demolish a one storey dwelling,Sfd,Sfd,0,1,0,0,0,0,0,0,0,0,120
14 202486 BLD,0,Building Additions/Alterations,Other,Interior Alterations,184,SIMPSON,AVE, ,M4K,868606,S3002,14-08-06,14-09-04,,Inspection,"Proposal for interior alterations on the basement and third floor, a new generator will be installed on the third floor, ""BELL CANADA""",Office,Office,0,0,"2,500,000",0,0,0,0,0,0,313,0
14 202486 HVA,0,Mechanical(MS),Other,Building Permit Related(MS),184,SIMPSON,AVE, ,M4K,868606,S3002,14-08-06,14-09-04,,Permit Issued,"HVAC - Proposal for interior alterations on the basement and third floor, a new generator will be installed on the third floor, ""BELL CANADA""",Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202488 BLD,0,Small Residential Projects,SFD - Detached,Garage,218,WOODMOUNT,AVE, ,M4C,37933,S3104,14-08-06,15-01-21,,Permit Issued,Proposal to construct a rear detached garage.,Sfd,Sfd,0,0,8000,0,0,0,0,0,0,0,0
14 202493 BLD,0,Small Residential Projects,SFD - Detached,Addition(s) ,23,BOARHILL,DR, ,M1S,310067,E4105,14-08-06,14-09-24,,Inspection,To alter the existing 1 1/2 storey single family detached dwelling by constructing a second floor addition.,Sfd,Sfd,0,0,82000,0,0,55.7,0,0,0,0,0
14 202493 HVA,0,Mechanical(MS),SFD - Detached,Building Permit Related(MS),23,BOARHILL,DR, ,M1S,310067,E4105,14-08-06,14-09-24,,Inspection,HVAC - To alter the existing 1 1/2 storey single family detached dwelling by constructing a second floor addition.,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202493 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),23,BOARHILL,DR, ,M1S,310067,E4105,14-11-07,14-11-07,,Permit Issued,Plumbing - To alter the existing 1 1/2 storey single family detached dwelling by constructing a second floor addition.,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202495 BLD,0,Building Additions/Alterations,Apartment Building,Garage Repair/Reconstruction,35,WYNFORD HEIGHTS,CRES, ,M3C,577941,N2602,14-08-06,14-08-26,,Permit Issued,Proposed localized concrete repairs for underground parking garage slab (65m2),Apartment Building,Apartment Building,,,"120,000",0,0,0,0,0,0,0,0
14 202498 BLD,0,Small Residential Projects,SFD - Detached,Other(SR),129,ORLEANS,DR, ,M1C,369522,E4403,14-08-06,,,Refusal Notice,Proposal to construct a structure in the rear yard   ,Sfd - Detached ,Sfd - Detached,0,0,8000,0,0,0,0,0,0,0,0
14 202506 BLD,0,Small Residential Projects,Converted House,Interior Alterations,96,GILBERT,AVE, ,M6E,809635,W1703,14-08-06,14-08-25,,Inspection,Proposal to convert the basement into a secondary suite by constructing interior altwerations and a basement walk-out in the exisitng dwelling.,Sfd,Converted House 2 Units,0,0,9000,0,0,0,0,0,0,46,0
14 202506 PLB,0,Plumbing(PS),Converted House,Building Permit Related(PS),96,GILBERT,AVE, ,M6E,809635,W1703,14-08-06,14-08-25,,Inspection,Plumbing - Proposal to convert the basement into a secondary suite by constructing interior altwerations and a basement walk-out in the exisitng dwelling.,Sfd,Converted House 2 Units,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202508 HVA,0,Mechanical(MS),Office,Building Permit Related(MS),200,WELLINGTON,ST,W,M5V,13323645,S2015,14-08-06,14-09-04,,Inspection,"HVAC - Proposal for interior demolition on the 4th floor, future tenant to come in for building permit",Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202511 BLD,0,Small Residential Projects,SFD - Detached,Deck,26,SPRINGBROOK,GDNS, ,M8Z,7808881,W0506,14-08-06,14-08-26,,Inspection,"To construct a  rear deck, and repair the rear basement walkout of the existing single family detached dwelling.",Sfd,Sfd,,,40000,0,0,0,0,0,0,0,0
14 202512 BLD,0,Building Additions/Alterations,Repair Garage,Multiple Projects,1575,THE QUEENSWAY, , ,M8Z,7641861,W0505,14-08-06,14-09-09,,Inspection,"Proposal for interior renovations and addition to existing car dealership, THORNCREST FORD.",Commercial - Car Dealership,Commercial - Car Dealership,0,0,1475000,0,0,0,0,0,303.13,1257.4,0
14 202512 HVA,0,Mechanical(MS),Repair Garage,Building Permit Related(MS),1575,THE QUEENSWAY, , ,M8Z,7641861,W0505,14-08-06,14-09-09,,Inspection,"HVAC - Proposal for interior renovations and addition to existing car dealership, THORNCREST FORD.",Commercial - Car Dealership,Commercial - Car Dealership,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202512 PLB,0,Plumbing(PS),Repair Garage,Building Permit Related(PS),1575,THE QUEENSWAY, , ,M8Z,7641861,W0505,14-08-06,14-09-09,,Inspection,"Plumbing  - Proposal for interior renovations and addition to existing car dealership, THORNCREST FORD.",Commercial - Car Dealership,Commercial - Car Dealership,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202514 TPS,0,Temporary Structures,Commercial,Certified Tents,33,GREEN BELT,DR, ,M3C,523264,N3405,14-08-06,14-08-18,,Permit Issued,"CERTIFIED TEMPORARY TENT,  1 _ 50ft x 70 ft Pole Tent (Certified #11 167121)    August 18th to 21st, 2014.",Commercial,Commercial,,,,0,0,0,0,0,0,0,0
14 202525 BLD,0,New Houses,SFD - Detached,New Building,28,KING HIGH,AVE, ,M3H,8006219,N1004,14-08-06,14-09-04,,Inspection,Two storey detached single family dwelling with integral garage,Vacant Land,Two Storey Detached Sfd,1,0,400000,0,0,274,0,0,0,0,0
14 202525 DRN,0,Drain and Site Service,SFD - Detached,Building Permit Related (DR),28,KING HIGH,AVE, ,M3H,8006219,N1004,14-08-06,14-09-04,,Inspection,Drain - Two storey detached single family dwelling with integral garage,Vacant Land,Two Storey Detached Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202525 HVA,0,Mechanical(MS),SFD - Detached,Building Permit Related(MS),28,KING HIGH,AVE, ,M3H,8006219,N1004,14-08-06,14-11-14,,Inspection,HVAC - Two storey detached single family dwelling with integral garage,Vacant Land,Two Storey Detached Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202525 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),28,KING HIGH,AVE, ,M3H,8006219,N1004,14-08-06,14-09-04,,Inspection,Plumbing  - Two storey detached single family dwelling with integral garage,Vacant Land,Two Storey Detached Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202533 BLD,0,Building Additions/Alterations,Office,Interior Alterations,740,PROGRESS,AVE, ,M1H,9345083,E3802,14-08-06,14-08-20,,Inspection,Interior alterations to install security turnstyles on first and second floor of existing office.,Office,Office,0,0,350000,0,0,0,0,0,0,21.98,0
14 202534 TPS,0,Temporary Structures,Institutional,Temporary Structures,81,ST MARY,ST, ,M5S,9909785,S2707,14-08-06,14-08-13,,Permit Issued,"Proposal to install 1 30 x 30 white legacy frame tent to be erected on August 29 and dismantled on September 8th, 2014.",Vacant,Temp Structure,,,,0,0,0,0,0,0,0,0
14 202550 PSA,0,Plumbing(PS),Office, Backflow Prevention Devices (Water only),21,VOYAGER,CRT,S,M9W,12222194,W0206,14-08-06,14-08-13,,Inspection,Install one thermal expansion tank.,Office,Office,,,2000,0,0,0,0,0,0,0,0
14 202565 PSA,0,Plumbing(PS),SFD - Detached, Fixtures/Roof Drains: SFD,68,BOON,AVE, ,M6E,8231751,W1704,14-08-06,14-08-12,,Inspection,Install new kitchen applicances and cabinets.,Sfd,Sfd,,,10000,0,0,0,0,0,0,0,0
14 202698 HVA,0,Mechanical(MS),SFD - Semi-Detached,Building Permit Related(MS),134,BARTON,AVE, ,M6G,767463,S2001,14-09-17,14-09-24,,Inspection,"HVAC - interior renovations to basement, ground and second floors, underpin basement",Sfd-Semi Detached,Sfd-Semi Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202709 BLD,0,Small Residential Projects,SFD - Semi-Detached,Party Wall Admin Permits,136,BARTON,AVE, ,M6G,767465,S2001,14-08-07,14-08-13,,Permit Issued,party wall admin permit for underpinning at 134 Barton,Sfd-Semi,Sfd-Semi,0,0,1000,0,0,0,0,0,0,0,0
14 202711 BLD,0,Small Residential Projects,SFD - Semi-Detached,Multiple Projects,250,MARKHAM,ST, ,M6J,7577258,S1905,14-08-07,14-08-08,,Inspection,"Interior alterations to attic space, Changes to small area of roof. Change to opening in rear wall.",Semi,Semi,0,0,2500,0,0,0,0,0,0,3,0
14 202711 BLD,1,Small Residential Projects,SFD - Semi-Detached,Multiple Projects,250,MARKHAM,ST, ,M6J,7577258,S1905,15-03-18,15-03-30,,Revision Issued,"Rev. #1 - attic extension
Interior alterations to attic space, Changes to small area of roof. Change to opening in rear wall.",Semi,Semi,0,0,0,0,0,0,0,0,0,0,0
14 202711 PLB,0,Plumbing(PS),SFD - Semi-Detached,Building Permit Related(PS),250,MARKHAM,ST, ,M6J,7577258,S1905,15-05-07,15-05-07,,Inspection,"Plumbing - Interior alterations to attic space, Changes to small area of roof. Change to opening in rear wall.",Semi,Semi,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202723 BLD,0,Building Additions/Alterations,Office,Interior Alterations,200,BAY,ST, ,   ,10224287,S2809,14-08-07,14-08-18,,Inspection,"Proposal for interior alterations to unit 2000 in existing office - tenant is ""Interac""",Office,Office,0,0,550000,0,0,0,0,0,0,793,0
14 202723 PLB,0,Plumbing(PS),Office,Building Permit Related(PS),200,BAY,ST, ,   ,10224287,S2809,14-08-07,14-09-02,,Inspection,"Plumbing  - Proposal for interior alterations to unit 2000 in existing office - tenant is ""Interac""",Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202726 BLD,0,Building Additions/Alterations,Industrial,Addition(s) ,9,CHANNEL NINE,CRT, ,M1S,3633177,E4108,14-08-07,14-11-07,,Inspection,To construct an 540m2 addition to house generators and related electrical room.,Industrial,Industrial,0,0,5000000,0,0,0,0,0,540,0,0
14 202726 FSU,0,Fire/Security Upgrade,Industrial,Building Permit Related(FS),9,CHANNEL NINE,CRT, ,M1S,3633177,E4108,14-10-22,,,Refusal Notice,FS - Sprinkler Shop Drawing - To construct an 540m2 addition to house generators and related electrical room.,Industrial,Industrial,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202726 HVA,0,Mechanical(MS),Industrial,Building Permit Related(MS),9,CHANNEL NINE,CRT, ,M1S,3633177,E4108,14-08-07,14-11-07,,Permit Issued,HVAC - To construct an 540m2 addition to house generators and related electrical room.,Industrial,Industrial,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202726 PLB,0,Plumbing(PS),Industrial,Building Permit Related(PS),9,CHANNEL NINE,CRT, ,M1S,3633177,E4108,14-08-07,15-02-03,,Permit Issued,Plumbing  - To construct an 540m2 addition to house generators and related electrical room.,Industrial,Industrial,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202753 BLD,0,Building Additions/Alterations,Multiple Unit Building,Re-Roofing/Re-Cladding,804,DANFORTH,AVE, ,M4J,6853505,S2906,14-08-07,14-08-20,,Inspection,"front facade improvement, new window opening on 2nd floor facing Danforth",Commercial/Residential,Commercial/Residential,,,10000,0,0,0,0,0,0,0,0
14 202756 BLD,0,Building Additions/Alterations,Office,Interior Alterations,525,UNIVERSITY,AVE, ,M5G,2854061,S2711,14-08-07,14-08-25,,Inspection,"Proposal for interior alterations to suite 820 & 825 in existing office - tenant is ""Cancer Care Ontario""",Office,Office,0,0,300000,0,0,0,0,0,0,687,0
14 202756 HVA,0,Mechanical(MS),Office,Building Permit Related(MS),525,UNIVERSITY,AVE, ,M5G,2854061,S2711,14-08-07,14-09-02,,Inspection,"HVAC - Proposal for interior alterations to suite 820 & 825 in existing office - tenant is ""Cancer Care Ontario""",Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202757 BLD,0,Building Additions/Alterations,Motel/Hotel,Interior Alterations,37,KING,ST,E,M5C,828037,S2810,14-08-07,14-08-26,,Inspection,To complete interior alterations to the 18 hotel rooms and public corriodors on the east side of the second floor.,Hotel,Hotel,0,0,1000000,0,0,0,0,0,0,112.6,0
14 202757 HVA,0,Mechanical(MS),Motel/Hotel,Building Permit Related(MS),37,KING,ST,E,M5C,828037,S2810,14-08-07,14-08-26,,Permit Issued,HVAC - To complete interior alterations to the 18 hotel rooms and public corriodors on the east side of the second floor.,Hotel,Hotel,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202757 PLB,0,Plumbing(PS),Motel/Hotel,Building Permit Related(PS),37,KING,ST,E,M5C,828037,S2810,14-08-07,14-08-26,,Permit Issued,Plumbing  - To complete interior alterations to the 18 hotel rooms and public corriodors on the east side of the second floor.,Hotel,Hotel,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202763 DST,0,Designated Structures,First Party,Sign Building Permit Related,110,WEST TORONTO,ST, ,M6N,20214859,W1110,14-08-07,14-08-14,,Permit Issued,"To significantly modify an existing illuminated ground sign to include electronic read-o-graph copy, in conjunction with a hardware store.
**Rona**",Retail,Retail,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202773 BLD,0,Small Residential Projects,SFD - Detached,Garage,95,ARUNDEL,AVE, ,M4K,7636023,S2905,14-08-07,14-08-11,,Inspection,Proposal to construct rear detached garage.,Sfd-Detached,Same,0,0,15000,0,0,0,0,0,0,0,0
14 202785 BLD,0,Small Residential Projects,SFD - Detached,Addition(s) ,174,MORNINGSIDE,AVE, ,M6S,20030744,W1309,14-08-07,14-08-13,,Inspection,Construct new rear sunroom to single family dwelling.,Sfd,Sfd,0,0,"50,000",0,0,10.89,0,0,0,0,0
14 202785 BLD,1,Small Residential Projects,SFD - Detached,Addition(s) ,174,MORNINGSIDE,AVE, ,M6S,20030744,W1309,14-12-01,14-12-08,,Revision Issued,"REVISION: to move sunroom over from 1.0 m to 0.90 to the side yard.
Construct new rear sunroom to single family dwelling.",Sfd,Sfd,0,0,0,0,0,0,0,0,0,0,0
14 202811 DRN,0,Drain and Site Service,SFD - Detached,Back Water Valve (Sewer only),187,ATLAS,AVE, ,M6C,50944,S2104,14-08-07,14-08-07,,Inspection,install 1 back water valve,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202820 BLD,0,Small Residential Projects,SFD - Detached,Multiple Projects,20,RHODES,AVE, ,M4L,858013,S3207,14-08-07,14-08-13,,Inspection,"Proposal to construct rear deck, extend basement walkout, new front overhang, new window and door in rear. Construct new shed in rear under 10m2.",Sfd-Detached,Same,0,0,10000,0,0,0,0,0,0,5,0
14 202822 BLD,0,Small Residential Projects,SFD - Detached,Fire Damage,193,PINEWOOD,AVE, ,M6C,70406,S2105,14-08-07,14-08-12,,Inspection,fire damage repair,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202822 BLD,1,Small Residential Projects,SFD - Detached,Fire Damage,193,PINEWOOD,AVE, ,M6C,70406,S2105,15-01-05,15-01-09,,Revision Issued,"Revision - proposal to replace all drywall on interior walls, some exterior walls to be furred out and insulated, and new  powder room  on main floor.
fire damage repair",Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202843 BLD,0,New Houses,SFD - Detached,New Building,0,CUSTEAD,CRT, ,   ,,W0304,14-08-07,14-10-20,,Inspection,Construct new two storey with attached garage.,Vacant,Sfd,1,0,"225,000",0,0,296.6,0,0,0,0,0
14 202843 DRN,0,Drain and Site Service,SFD - Detached,Building Permit Related (DR),0,CUSTEAD,CRT, ,   ,,W0304,14-08-07,14-10-20,,Inspection,Drain - Construct new two storey with attached garage and finished basement,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202843 HVA,0,Mechanical(MS),SFD - Detached,Building Permit Related(MS),0,CUSTEAD,CRT, ,   ,,W0304,14-08-07,14-10-20,,Inspection,HVAC - Construct new two storey with attached garage and finished basement,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202843 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),0,CUSTEAD,CRT, ,   ,,W0304,14-08-07,14-10-20,,Inspection,Plumbing  - Construct new two storey with attached garage and finished basement,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202860 BLD,0,Small Residential Projects,SFD - Detached,Deck,57,CHALLENGER,CRT, ,M1C,6494962,E4403,14-08-07,14-08-14,,Inspection,new deck in rear yard,Sfd,Sfd,,,7000,0,0,0,0,0,0,0,0
14 202878 BLD,0,Small Residential Projects,SFD - Detached,Interior Alterations,22,SAVONA,DR, ,M8W,5504052,W0601,14-08-07,14-08-12,,Permit Issued,Interior alteration for new washroom at basement level to existing single family dwelling.,Sfd,Sfd,0,0,"5,000",0,0,0,0,0,0,7.83,0
14 202878 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),22,SAVONA,DR, ,M8W,5504052,W0601,14-08-07,14-08-12,,Inspection,Plumbing - Interior alteration for new washroom at basement level to existing single family dwelling.,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202880 BLD,0,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,959-961,PAPE,AVE, ,M4K,4023440,S2903,14-08-07,14-09-03,,Inspection,Proposal for interior alterations to fit-out vacant commercial unit with new chiropractor's office on ground and basement floor in existing mixed-use building (170m2).  Entrance address: 959 Pape Avenue.,Vacant,Chiropractor'S Office,0,0,100000,0,0,0,0,0,0,170,0
14 202880 HVA,0,Mechanical(MS),Multiple Unit Building,Building Permit Related(MS),959-961,PAPE,AVE, ,M4K,4023440,S2903,14-08-07,14-09-03,,Inspection,HVAC - Proposal for interior alterations to fit-out vacant commercial unit with new chiropractor's office on ground and basement floor in existing mixed-use building (170m2).,Vacant,Chiropractor'S Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202880 PLB,0,Plumbing(PS),Multiple Unit Building,Building Permit Related(PS),959-961,PAPE,AVE, ,M4K,4023440,S2903,14-08-07,14-09-03,,Inspection,Plumbing  - Proposal for interior alterations to fit-out vacant commercial unit with new chiropractor's office on ground and basement floor in existing mixed-use building (170m2).,Vacant,Chiropractor'S Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 202896 MSA,0,Mechanical(MS),Multiple Unit Building,HVAC: Groups  D & E,2,GLADSTONE,AVE, ,M6J,810155,S1807,14-08-07,14-08-08,,Inspection,"Proposal to install heat pump and new air duct un Unit B, future tenant to come in for fit-out permit",Retail - Vacant,Retail - Vacant,,,"10,000",0,0,0,0,0,0,0,0
